,w_time,step_num,val,run_name,metric,coreset_algorithm,repitition,coreset_frac,sim_metric,embedding,experiment_name,epsilon
176,1693252750.8009255,24,0.4175168573856354,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
177,1693253850.9039543,27,0.435678094625473,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
178,1693254952.064008,30,0.4312911927700043,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
179,1693256052.0401578,33,0.4396626055240631,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
180,1693257153.5234437,36,0.4239155352115631,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
181,1693258253.9113662,39,0.44288352131843567,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
182,1693259354.7679875,42,0.44185584783554077,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
183,1693260453.916444,45,0.4496183693408966,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
184,1693261553.6300151,48,0.4399144649505615,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
185,1693262655.0393395,51,0.43955379724502563,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
186,1693263755.942857,54,0.44276493787765503,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
187,1693264856.5922737,57,0.4540724754333496,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
188,1693266004.8747368,3,0.3041895627975464,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
189,1693267105.667339,3,0.3422911465167999,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
190,1693268206.7845755,6,0.3665817379951477,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
191,1693269308.356321,9,0.39173147082328796,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
192,1693270409.3299146,12,0.3922349512577057,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
193,1693271510.3284786,15,0.418904185295105,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
194,1693272611.2811835,18,0.4184766709804535,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
195,1693273712.0678873,21,0.41432520747184753,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
196,1693274811.9656098,24,0.428348183631897,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
197,1693275913.8244324,27,0.4423677921295166,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
198,1693277014.787997,30,0.4342902600765228,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
199,1693278115.4435613,33,0.44344085454940796,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
